Building ID,Building Name,Location,Description,Date,Energy Consumption (kWh),Occupancy (People),Carbon Emissions (kg CO2),HVAC Usage (Hours),Renewable Energy Contribution (%),Water Usage (Gallons),Outdoor Temperature (°F),Latitude,Longitude
1,Building A,New York,Prime office space with modern amenities.,2024-06-22,391.54,0,137.04,0.0,47.97,0.0,53,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-06-23,356.55,0,124.79,0.0,51.64,0.0,65,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-06-24,655.82,88,229.54,8.0,47.62,448.37,89,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-06-25,492.34,99,172.32,10.0,48.34,521.82,61,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-06-26,505.58,83,176.95,10.0,49.95,430.64,39,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-06-27,584.36,89,204.53,11.0,52.99,462.33,86,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-06-28,545.31,103,190.86,9.0,45.92,557.98,100,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-06-29,307.7,0,107.7,0.0,54.5,0.0,42,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-06-30,314.66,0,110.13,0.0,50.42,0.0,36,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-01,655.73,112,229.51,10.0,51.92,599.11,99,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-02,539.92,99,188.97,8.0,54.88,538.96,31,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-03,489.46,108,171.31,11.0,46.81,547.34,41,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-04,699.72,81,244.9,10.0,47.97,439.38,60,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-05,713.05,117,249.57,9.0,53.62,625.31,51,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-06,333.95,0,116.88,0.0,53.29,0.0,82,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-07,373.86,0,130.85,0.0,47.3,0.0,92,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-08,498.47,107,174.46,9.0,52.25,488.49,91,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-09,555.67,101,194.48,11.0,48.19,517.72,57,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-10,692.63,104,242.42,8.0,45.24,558.49,81,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-11,485.1,114,169.79,10.0,54.39,604.06,37,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-12,719.5,94,251.83,11.0,49.02,468.11,51,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-13,378.36,0,132.43,0.0,53.74,0.0,78,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-14,398.63,0,139.52,0.0,49.18,0.0,30,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-15,657.02,89,229.96,8.0,48.55,426.06,79,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-16,551.11,89,192.89,8.0,45.18,488.41,63,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-17,582.67,95,203.93,10.0,47.18,517.75,88,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-18,668.72,83,234.05,9.0,53.79,451.91,66,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-19,592.18,104,207.26,8.0,54.91,492.09,84,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-20,423.75,0,148.31,0.0,51.5,0.0,92,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-21,361.83,0,126.64,0.0,47.31,0.0,49,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-22,532.92,87,186.52,11.0,48.5,396.53,54,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-23,712.58,115,249.4,11.0,54.95,537.5,67,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-24,575.1,110,201.28,10.0,46.54,584.74,57,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-25,533.87,88,186.85,10.0,50.93,447.05,37,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-26,501.96,115,175.68,9.0,46.3,619.71,99,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-27,425.61,0,148.96,0.0,53.62,0.0,37,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-28,382.35,0,133.82,0.0,50.51,0.0,70,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-29,578.03,94,202.31,9.0,52.23,469.61,37,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-30,499.45,88,174.81,10.0,45.76,470.91,36,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-07-31,598.84,99,209.59,10.0,53.25,479.93,91,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-01,642.72,102,224.95,9.0,53.79,540.34,94,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-02,638.03,114,223.31,11.0,52.08,608.42,97,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-03,388.44,0,135.95,0.0,51.8,0.0,50,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-04,396.39,0,138.74,0.0,46.59,0.0,37,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-05,689.24,81,241.23,11.0,46.29,391.64,95,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-06,658.44,86,230.45,11.0,53.32,430.64,40,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-07,481.53,91,168.54,10.0,54.81,467.0,53,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-08,542.35,105,189.82,10.0,52.8,483.73,38,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-09,662.65,101,231.93,11.0,48.42,518.39,38,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-10,422.21,0,147.77,0.0,46.03,0.0,60,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-11,387.06,0,135.47,0.0,45.68,0.0,81,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-12,649.96,82,227.49,10.0,48.46,419.92,45,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-13,490.98,114,171.84,11.0,54.69,598.46,61,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-14,511.22,110,178.93,8.0,45.22,530.6,35,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-15,597.27,110,209.05,10.0,49.46,525.1,40,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-16,719.31,97,251.76,9.0,46.64,513.6,83,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-17,387.89,0,135.76,0.0,47.21,0.0,96,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-18,385.99,0,135.1,0.0,51.55,0.0,70,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-19,708.21,86,247.87,9.0,54.44,423.1,63,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-20,633.25,95,221.64,9.0,54.84,466.39,56,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-21,694.58,89,243.1,8.0,45.31,458.5,70,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-22,568.45,114,198.96,9.0,54.68,534.15,60,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-23,688.47,111,240.96,11.0,53.45,583.97,63,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-24,378.18,0,132.36,0.0,46.31,0.0,80,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-25,420.6,0,147.21,0.0,51.17,0.0,46,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-26,595.57,84,208.45,8.0,51.86,414.15,68,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-27,528.13,99,184.84,8.0,50.82,472.13,88,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-28,671.41,92,234.99,9.0,45.12,420.67,70,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-29,574.2,99,200.97,10.0,47.92,514.3,39,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-30,686.43,111,240.25,8.0,49.81,511.15,31,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-08-31,322.85,0,113.0,0.0,54.87,0.0,88,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-01,359.84,0,125.94,0.0,51.18,0.0,42,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-02,614.32,80,215.01,9.0,50.18,367.03,39,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-03,564.15,81,197.45,8.0,48.97,375.25,98,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-04,616.21,107,215.67,11.0,47.0,499.42,57,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-05,505.1,105,176.78,10.0,45.32,570.8,94,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-06,492.47,101,172.37,10.0,53.71,526.62,63,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-07,403.45,0,141.21,0.0,48.39,0.0,46,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-08,299.54,0,104.84,0.0,53.95,0.0,74,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-09,676.15,98,236.65,10.0,50.26,512.7,38,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-10,499.59,82,174.86,8.0,46.6,440.49,61,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-11,532.61,119,186.41,9.0,46.82,629.47,77,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-12,638.09,99,223.33,10.0,52.19,468.12,66,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-13,719.12,118,251.69,10.0,47.0,611.27,50,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-14,298.4,0,104.44,0.0,45.31,0.0,86,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-15,354.62,0,124.12,0.0,53.68,0.0,99,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-16,658.25,97,230.39,9.0,48.71,532.3,68,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-17,489.63,114,171.37,10.0,49.39,595.68,97,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-18,596.8,114,208.88,11.0,49.22,544.56,31,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-19,622.16,116,217.76,8.0,51.23,595.26,100,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-20,655.95,85,229.58,10.0,54.09,397.77,68,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-21,322.21,0,112.77,0.0,54.71,0.0,43,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-22,411.03,0,143.86,0.0,49.92,0.0,47,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-23,688.98,97,241.14,10.0,48.59,494.02,63,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-24,519.25,95,181.74,11.0,47.58,489.89,44,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-25,558.05,110,195.32,8.0,54.7,544.92,43,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-26,536.65,82,187.83,8.0,50.2,396.63,100,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-27,678.93,97,237.63,8.0,51.17,505.06,49,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-28,312.05,0,109.22,0.0,46.68,0.0,64,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-29,394.04,0,137.91,0.0,51.64,0.0,66,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-09-30,682.6,112,238.91,10.0,53.68,527.05,56,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-01,506.86,90,177.4,8.0,50.31,489.29,73,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-02,489.44,84,171.3,9.0,54.34,404.56,56,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-03,601.74,81,210.61,8.0,54.87,442.67,63,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-04,481.19,118,168.41,10.0,53.68,584.66,94,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-05,362.25,0,126.79,0.0,49.89,0.0,92,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-06,308.11,0,107.84,0.0,45.3,0.0,62,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-07,649.12,88,227.19,10.0,54.7,404.26,36,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-08,641.42,97,224.5,11.0,46.77,503.68,41,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-09,681.15,117,238.4,10.0,49.97,598.79,84,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-10,688.54,102,240.99,8.0,54.31,529.33,65,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-11,642.36,88,224.83,10.0,48.94,453.31,35,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-12,303.35,0,106.17,0.0,51.58,0.0,30,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-13,294.94,0,103.23,0.0,54.77,0.0,72,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-14,688.98,111,241.14,10.0,52.38,597.02,46,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-15,576.99,93,201.95,10.0,53.08,489.39,63,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-16,671.48,97,235.02,11.0,46.2,489.32,50,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-17,481.38,92,168.48,9.0,48.96,477.98,86,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-18,573.25,97,200.64,8.0,48.73,458.55,100,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-19,298.54,0,104.49,0.0,51.03,0.0,84,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-20,377.21,0,132.02,0.0,49.63,0.0,31,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-21,687.2,100,240.52,9.0,45.26,484.12,44,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-22,571.25,95,199.94,10.0,50.34,485.25,39,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-23,663.57,112,232.25,10.0,54.56,506.04,49,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-24,526.99,80,184.45,10.0,53.98,379.48,99,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-25,702.49,82,245.87,11.0,48.52,377.32,34,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-26,357.97,0,125.29,0.0,47.57,0.0,77,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-27,332.25,0,116.29,0.0,53.03,0.0,100,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-28,554.71,104,194.15,10.0,47.73,511.01,48,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-29,509.25,87,178.24,10.0,46.81,437.19,85,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-30,650.17,84,227.56,10.0,47.57,458.89,46,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-10-31,596.05,112,208.62,10.0,45.43,574.91,35,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-11-01,708.34,104,247.92,11.0,53.84,491.72,69,40.7128,-74.006
1,Building A,New York,Prime office space with modern amenities.,2024-11-02,318.53,0,111.49,0.0,51.11,0.0,76,40.7128,-74.006
